0.615694672,2.115894185,2.898709327,3.165111947,3.036025797,2.80337123,2.474608902,2.172435624,1.980541658,1.774008982
0.480852095,1.668749318,2.398596052,2.7725944,2.782663273,2.617773567,2.410833064,2.130973897,1.9302933,1.743956516
0.322840364,1.328170594,1.999851035,2.413783925,2.495962845,2.432268843,2.271546952,2.070959587,1.878268961,1.713897022
0.198017873,1.00279358,1.569398765,2.044588101,2.221305923,2.232249951,2.126109046,1.96663261,1.811883127,1.662321135
0.110497673,0.672534375,1.217228992,1.70113384,1.972537537,2.024603764,1.98649699,1.848643954,1.732974549,1.605874874
0.015767075,0.449679128,0.916595515,1.38684358,1.69885889,1.854688406,1.839236996,1.750679296,1.657541273,1.546869747
-0.025779103,0.265010746,0.688639527,1.135909637,1.441163836,1.657826457,1.666758105,1.639195137,1.557288854,1.476023096
-0.052228433,0.098713885,0.423457323,0.856267882,1.189816023,1.460683755,1.547831744,1.502676834,1.476317217,1.384035894
-0.053966219,0.014490367,0.335794123,0.535815752,1.01108264,1.270574373,1.391503535,1.395804876,1.366320891,1.301964068
-0.002850835,-0.049824591,0.097449253,0.440316138,0.811933219,1.108958828,1.255646213,1.281626493,1.276130681,1.220694711
-0.105155896,-0.157129072,0.030189316,0.257651329,0.593532988,0.852870044,1.138330148,1.157147036,1.151374567,1.139557463
-0.00827976,-0.070723431,-0.071239299,0.109501575,0.400714924,0.763622583,0.977589769,1.055405335,1.055119939,1.050715255
0.032947038,-0.153426155,-0.222417817,-0.022429306,0.25578439,0.607711711,0.864957047,0.917427617,0.974401824,0.961493402
-0.000438107,-0.195502543,-0.276697261,-0.0916666,0.082045143,0.445143547,0.719734365,0.805672172,0.897861179,0.963112205
-0.002488864,-0.175921032,-0.324909076,-0.188793115,-0.03680635,0.288386693,0.560329746,0.700866538,0.75630933,0.826824373
0.050361067,-0.200177687,-0.287370778,-0.322379919,-0.18004614,0.127373658,0.424077096,0.574681736,0.6434756,0.823701794
0.031709354,-0.140631039,-0.364754599,-0.346838609,-0.230928355,0.02519577,0.294200584,0.526623189,0.537177011,0.74215248
0.08948712,-0.200215776,-0.331034126,-0.465814976,-0.335109092,-0.154595861,0.18629377,0.41873266,0.49495446,0.681801313
0.101312961,-0.183158166,-0.287104575,-0.418693573,-0.3841454,-0.287412221,0.052329797,0.292733466,0.356841156,0.609865706
0.028557371,-0.14083192,-0.299199852,-0.434162533,-0.454735725,-0.354672278,-0.082714006,0.151796931,0.429585902,0.548598904
0.163592147,-0.179203398,-0.283295197,-0.471233722,-0.495447866,-0.399771141,-0.18493902,0.095209355,0.356181451,0.461726365
0.118899245,0.028354092,-0.157759175,-0.368762115,-0.433860775,-0.409008349,-0.264925914,-0.004770962,0.303952729,0.405283384
0.243818111,0.043952934,-0.065516805,-0.257091087,-0.384791489,-0.407813938,-0.317313469,0.013078113,0.224371686,0.339182736
0.196085972,0.027561125,-0.027042135,-0.171416162,-0.343810087,-0.367508599,-0.3459087,-0.124789173,0.159171106,0.266172797
0.124610515,0.059781514,-0.008975816,-0.103184037,-0.330601338,-0.292837921,-0.31462741,-0.115326543,0.094606684,0.220886904
0.153107481,0.026560593,-0.011341569,-0.069156712,-0.253605402,-0.294967652,-0.29327086,-0.196102204,0.024696374,0.130237104
0.122895834,0.121554723,-0.040837718,-0.014105461,-0.167327779,-0.249069432,-0.310004053,-0.217415936,-0.062082679,0.106075037
0.012932426,0.062563361,-0.00365797,-0.072674106,-0.13160917,-0.167118872,-0.272652508,-0.257265031,-0.110105992,0.061625217
-0.047250776,0.140112473,-0.008729495,-0.001990183,-0.041713979,-0.120821257,-0.248759152,-0.233775152,-0.143202173,0.002134425
0.080076804,0.073198892,0.056677678,-0.054914331,-0.049310984,-0.104236478,-0.225509357,-0.255009951,-0.208236037,-0.073836466
0.083863808,0.036271766,-0.030934701,-0.000374606,-0.019155152,-0.112703876,-0.245400177,-0.30482644,-0.213471848,-0.112185029
0.077066123,-0.045340612,-0.149848271,-0.013438821,-0.01418949,-0.1173914,-0.195389161,-0.270587451,-0.239964762,-0.150738282
0.200488427,0.082049529,0.04375009,-0.073100095,-0.035508687,-0.093789121,-0.203933039,-0.296803259,-0.305698338,-0.189354677
0.132906824,0.071413895,-0.003866556,-0.055289634,-0.172958639,-0.078571578,-0.208958289,-0.262551268,-0.264228522,-0.23746127
0.036380298,0.042695701,0.087051209,-0.062813985,-0.122750505,-0.126938538,-0.12537559,-0.228201152,-0.32749418,-0.262765088
0.155282383,0.049123123,0.027925946,-0.039912475,-0.112156627,-0.198883627,-0.170946674,-0.18804587,-0.346054313,-0.296524929
0.117637628,0.123624738,0.001391529,0.004956976,-0.09307837,-0.146393225,-0.193912452,-0.241310659,-0.340948439,-0.305358159
-0.038807661,-0.031927384,0.12983853,0.031245619,-0.074980313,-0.09728082,-0.260459602,-0.215046375,-0.327946511,-0.338229393
0.303187681,0.124728877,-0.000977544,0.071634288,0.031858221,-0.068671897,-0.190349166,-0.240694393,-0.333346142,-0.356108249
-0.110375267,0.112407675,0.125426345,0.032391761,0.033977378,0.032769689,-0.107755436,-0.272398272,-0.32844636,-0.362112763
0.034244428,-0.086624482,0.080751922,0.094155577,0.017150312,0.027361063,-0.106099817,-0.232617721,-0.308950124,-0.386483306
-0.015075808,-0.030923824,0.054765394,0.060763301,0.013828182,0.027869006,0.002429016,-0.136037469,-0.426514348,-0.386616355
-0.027989728,0.061525584,0.030360376,0.010403511,0.050045463,-0.002828201,0.015542658,-0.060597842,-0.36399792,-0.475351817
0.075594309,-0.046455553,0.056120239,0.068158331,-0.011253029,0.006220559,-0.06813761,-0.014113624,-0.276102961,-0.480248729
0.031607825,-0.084661388,0.034979387,0.067678455,0.067693955,0.077946266,-0.037929242,0.017549618,-0.184082407,-0.452922861
1.069216752,3.303325264,4.887390661,4.849467523,3.859008715,3.271116497,2.73801503,2.404155876,2.14062403,1.871762332
0.940484275,3.151352153,4.377397938,4.405150614,3.636886153,3.260340012,2.71587066,2.273517529,2.110626722,1.817493359
0.819354706,2.843605676,3.841161315,3.978163939,3.44771516,2.981608143,2.638395341,2.30134223,2.085047208,1.847004322
0.690944899,2.457245383,3.41075606,3.556456925,3.326814636,2.953803511,2.492637103,2.291139397,2.045238052,1.835345677
0.539467251,2.079241813,2.901058393,3.222870625,3.150784131,2.906221333,2.541651417,2.212989881,2.013740199,1.799469448
0.395142128,1.619771244,2.381703537,2.852023784,2.871008664,2.737806295,2.502126185,2.18934594,1.969402852,1.78014688
0.226134163,1.265703031,1.910554627,2.437627527,2.568922983,2.54145041,2.352994394,2.122550279,1.924334651,1.749763264
0.088838927,0.884949054,1.51231361,2.063792619,2.293736723,2.332025588,2.200927771,2.036159308,1.860425064,1.695647534
-0.034973254,0.581180993,1.158860841,1.710976655,2.000445737,2.107773314,2.057845007,1.927095092,1.783706955,1.667453561
-0.122017639,0.317707151,0.84229116,1.383034434,1.728357799,1.904145212,1.907827044,1.821842439,1.706097632,1.584146884
-0.164305625,0.137461613,0.636888601,1.075457551,1.460637067,1.674884608,1.764689336,1.688712722,1.619962293,1.516935985
-0.211860914,0.006462102,0.389832906,0.83102515,1.200316997,1.459794373,1.578591783,1.564344176,1.518250442,1.450749664
-0.22002612,-0.124337609,0.210979497,0.582616353,0.952786873,1.245747308,1.433936839,1.447718765,1.433355036,1.361940224
